stock_code,stock_name,report_year,report_quarter,declare_date,act_np,con_np,excess_rate
601801,皖新传媒,2018,1,2018-04-28,123185.1818,157147.174,-0.2161
601801,皖新传媒,2018,4,2019-04-13,114513.91,121341.489,-0.0563
601801,皖新传媒,2019,1,2019-04-27,96214.0616,129298.308,-0.2559
601801,皖新传媒,2019,4,2020-01-23,59700.0,77578.985,-0.2305
601808,中海油服,2016,1,2016-04-29,81724.7179,122730.0148,-0.3341
601808,中海油服,2016,2,2016-07-25,-681989.2,81990.6667,-9.3179
601808,中海油服,2016,3,2016-10-29,-1005703.7379,-951912.5289,-0.0565
601808,中海油服,2016,4,2017-01-20,-1170000.0,-990483.292,-0.1812
601808,中海油服,2017,2,2017-04-28,39383.6083,32549.388,0.21
601808,中海油服,2017,3,2017-10-27,20633.2,27855.3333,-0.2593
601808,中海油服,2017,4,2018-01-24,3300.0,21306.6333,-0.8451
601808,中海油服,2018,1,2018-04-28,73603.1252,112332.2484,-0.3448
601808,中海油服,2018,2,2018-08-23,59373.0667,65548.4907,-0.0942
601808,中海油服,2018,3,2018-10-31,36619.1149,56219.1933,-0.3486
601808,中海油服,2018,4,2019-03-28,7080.2324,17404.7222,-0.5932
601808,中海油服,2019,1,2019-04-27,86305.3816,73504.4126,0.1742
601808,中海油服,2019,2,2019-08-22,174434.152,116970.472,0.4913
601808,中海油服,2019,3,2019-10-31,245459.5677,198355.8193,0.2375
601808,中海油服,2019,4,2020-03-26,250223.8023,271616.1283,-0.0788
601811,新华文轩,2016,4,2017-03-30,64746.2291,74441.0,-0.1302
601811,新华文轩,2017,2,2017-08-30,74380.4444,70000.0,0.0626
601811,新华文轩,2017,4,2018-03-29,92384.45,73200.0,0.2621
601811,新华文轩,2018,2,2018-08-29,91246.4,87392.0,0.0441
601811,新华文轩,2018,4,2019-03-28,93218.4804,79819.4113,0.1679
601811,新华文轩,2019,2,2019-08-30,115640.0,106445.0,0.0864
601811,新华文轩,2019,3,2019-10-30,111435.7103,106035.1489,0.0509
601818,光大银行,2017,1,2017-04-29,3030849.2176,3193709.6882,-0.051
601818,光大银行,2017,2,2017-08-26,3141882.3529,2754066.605,0.1408
601818,光大银行,2017,4,2018-03-29,3154500.0,3083242.5926,0.0231
601818,光大银行,2018,4,2019-01-22,3365900.0,3477823.5962,-0.0322
601818,光大银行,2019,2,2019-08-29,3668695.0706,3490538.5048,0.051
601818,光大银行,2019,4,2020-01-23,3735400.0,3760870.1804,-0.0068
601828,美凯龙,2017,4,2018-03-29,407789.7749,374890.5,0.0878
601828,美凯龙,2018,1,2018-04-27,467314.1429,455883.1667,0.0251
601828,美凯龙,2018,2,2018-08-28,472092.2546,451841.7177,0.0448
601828,美凯龙,2018,3,2018-10-30,501182.7273,459673.3684,0.0903
601828,美凯龙,2018,4,2019-03-28,447741.1242,501534.6154,-0.1073
601828,美凯龙,2019,1,2019-04-27,506515.1286,527407.0,-0.0396
601828,美凯龙,2019,2,2019-08-27,494546.5294,519857.6,-0.0487
601828,美凯龙,2019,3,2019-10-30,469823.6835,489023.381,-0.0393
601828,美凯龙,2019,4,2020-03-31,447968.0,465535.6471,-0.0377
601838,成都银行,2018,1,2018-04-26,410900.0,355869.3533,0.1546
601838,成都银行,2018,2,2018-08-22,446183.3333,410900.0,0.0859
601838,成都银行,2018,4,2019-01-23,464900.0,455800.0,0.02
601838,成都银行,2019,1,2019-04-25,555800.0,531950.0,0.0448
601838,成都银行,2019,4,2020-01-07,555100.0,550450.0,0.0084
601857,中国石油,2016,1,2016-04-29,2206493.6727,2775163.1184,-0.2049
601857,中国石油,2016,2,2016-08-25,948761.9048,21666.6667,42.789
601857,中国石油,2016,3,2016-10-29,448449.8684,676250.938,-0.3369
601857,中国石油,2016,4,2017-01-26,713060.0,614382.7152,0.1606
601857,中国石油,2017,1,2017-04-08,3795037.456,4046992.939,-0.0623
601857,中国石油,2017,2,2017-07-27,3314375.5571,2599516.4737,0.275
601857,中国石油,2017,3,2017-10-31,3066588.1775,3302515.6443,-0.0714
601857,中国石油,2017,4,2018-01-31,2393700.0,3093755.6417,-0.2263
601857,中国石油,2018,1,2018-04-28,6155798.7673,6475319.1855,-0.0493
601857,中国石油,2018,2,2018-07-31,6255505.2165,6001520.6508,0.0423
601857,中国石油,2018,3,2018-10-31,6534102.5196,6120993.6462,0.0675
601857,中国石油,2018,4,2019-01-22,5287976.0,5932471.3252,-0.1086
601857,中国石油,2019,1,2019-04-30,6582507.7391,6327256.0739,0.0403
601857,中国石油,2019,2,2019-08-30,6243066.0559,6815442.5402,-0.084
601857,中国石油,2019,3,2019-10-31,5412398.9744,6229152.6316,-0.1311
601857,中国石油,2019,4,2020-03-27,4567700.0,5547609.2098,-0.1766
601858,中国科传,2017,4,2018-04-26,37117.7929,30600.0,0.213
601858,中国科传,2019,4,2020-04-29,46509.8338,49011.0,-0.051
601860,紫金银行,2018,4,2019-01-29,125700.0,128400.0,-0.021
601860,紫金银行,2019,4,2020-02-04,141600.0,145300.0,-0.0255
601865,福莱特,2018,4,2019-03-13,40731.4716,42833.3333,-0.0491
601865,福莱特,2019,2,2019-08-27,70858.1622,79960.0,-0.1138
601865,福莱特,2019,3,2019-10-25,72134.7692,68845.1111,0.0478
601865,福莱特,2019,4,2020-01-23,73000.0,73177.5333,-0.0024
601866,中远海发,2016,2,2016-04-29,131343.2917,218611.8,-0.3992
601866,中远海发,2016,3,2016-10-29,-33557.008,-65988.9067,0.4915
601866,中远海发,2016,4,2017-01-26,15000.0,-6500.0,3.3077
601866,中远海发,2019,4,2020-03-28,174312.6527,193100.0,-0.0973
601869,长飞光纤,2018,4,2019-03-23,148918.5053,166415.8244,-0.1051
601869,长飞光纤,2019,1,2019-04-27,94715.8,167179.0,-0.4334
601869,长飞光纤,2019,4,2020-03-28,80122.504,85944.4444,-0.0677
601872,招商轮船,2016,1,2016-04-22,140123.527,127077.2906,0.1027
601872,招商轮船,2016,2,2016-07-05,178202.0348,143232.3504,0.2441
601872,招商轮船,2016,3,2016-10-28,210251.1111,199386.6667,0.0545
601872,招商轮船,2016,4,2017-01-17,196125.6157,210700.0,-0.0692
601872,招商轮船,2017,1,2017-04-26,102527.2727,97166.6667,0.0552
601872,招商轮船,2017,4,2018-01-24,68000.0,163722.44,-0.5847
601872,招商轮船,2018,1,2018-04-26,90863.424,98515.46,-0.0777
601872,招商轮船,2018,2,2018-07-28,76832.4591,90297.4824,-0.1491
601872,招商轮船,2018,3,2018-10-30,63688.2373,53237.6508,0.1963
601872,招商轮船,2018,4,2019-01-22,113000.0,73184.5714,0.544
601872,招商轮船,2019,2,2019-08-29,159344.4444,169246.5513,-0.0585
601872,招商轮船,2019,3,2019-10-30,202634.4828,175535.2941,0.1544
601872,招商轮船,2019,4,2020-04-03,161297.5362,170432.9369,-0.0536
601877,正泰电器,2016,1,2016-04-22,226213.25,238751.0,-0.0525
601877,正泰电器,2016,2,2016-08-15,241107.6207,201092.7356,0.199
601877,正泰电器,2016,3,2016-10-24,227160.5991,203791.7747,0.1147
601877,正泰电器,2017,1,2017-04-24,276180.0,304756.1051,-0.0938
601877,正泰电器,2017,2,2017-08-31,274628.6232,290287.8577,-0.0539
601877,正泰电器,2017,3,2017-10-28,271464.2598,278246.1064,-0.0244
601877,正泰电器,2017,4,2018-04-21,283985.4716,277372.5271,0.0238
601877,正泰电器,2018,4,2019-04-26,359155.9602,366882.1268,-0.0211
601877,正泰电器,2019,2,2019-08-30,410681.3867,428184.0387,-0.0409
601877,正泰电器,2019,4,2020-04-29,376179.5288,398733.3333,-0.0566
601878,浙商证券,2017,2,2017-07-18,125684.6154,130073.3333,-0.0337
601878,浙商证券,2017,3,2017-10-25,120513.0435,129100.0,-0.0665
601878,浙商证券,2017,4,2018-02-01,106269.77,118760.0,-0.1052
601878,浙商证券,2019,2,2019-08-22,104880.0004,120000.002,-0.126
601878,浙商证券,2019,3,2019-10-29,101100.0,110550.001,-0.0855
601878,浙商证券,2019,4,2020-01-21,97477.1166,101100.0,-0.0358
601880,大连港,2019,4,2020-03-27,71823.0462,55000.0,0.3059
601881,中国银河,2016,4,2017-03-31,515354.6222,501266.6667,0.0281
601881,中国银河,2017,1,2017-04-29,558017.2414,585041.6667,-0.0462
601881,中国银河,2017,2,2017-08-31,508660.0,564700.0,-0.0992
601881,中国银河,2017,3,2017-10-31,501310.0,513325.0,-0.0234
601881,中国银河,2017,4,2018-03-29,398073.0434,493300.0,-0.193
601881,中国银河,2018,1,2018-04-27,426000.0,522100.0,-0.1841
601881,中国银河,2018,2,2018-07-27,395600.0,415866.6667,-0.0487
601881,中国银河,2018,3,2018-10-31,258244.4444,281000.0,-0.081
601881,中国银河,2018,4,2019-03-28,288712.6758,278400.0,0.037
601881,中国银河,2019,1,2019-04-25,417670.8333,397177.7778,0.0516
601881,中国银河,2019,2,2019-08-28,433756.0,421800.0,0.0283
601881,中国银河,2019,3,2019-10-29,492895.2941,433756.0,0.1363
601881,中国银河,2019,4,2020-01-23,511801.0,515860.7892,-0.0079
601882,海天精工,2016,4,2017-03-09,6327.74,7800.0,-0.1888
601882,海天精工,2017,4,2018-01-27,9997.8232,9800.0,0.0202
601886,江河集团,2016,1,2016-04-28,46163.7308,43725.5082,0.0558
601886,江河集团,2016,4,2017-03-14,35156.1762,40540.1667,-0.1328
601886,江河集团,2019,2,2019-08-20,72904.0,80010.0,-0.0888
601886,江河集团,2019,4,2020-03-31,35284.3338,62318.7,-0.4338
601888,中国国旅,2016,2,2016-08-31,168724.6485,180533.4289,-0.0654
601888,中国国旅,2016,4,2017-01-24,174170.55,169395.3905,0.0282
601888,中国国旅,2017,2,2017-08-30,218254.464,212390.7815,0.0276
601888,中国国旅,2017,3,2017-10-27,230380.9795,220233.4998,0.0461
601888,中国国旅,2017,4,2018-01-27,251283.849,237471.7237,0.0582
601888,中国国旅,2018,1,2018-04-28,351375.786,320926.9841,0.0949
601888,中国国旅,2018,2,2018-08-08,377808.8052,362464.3429,0.0423
601888,中国国旅,2018,3,2018-10-31,362457.7284,371834.9889,-0.0252
601888,中国国旅,2018,4,2019-01-24,314790.75,356948.1249,-0.1181
601888,中国国旅,2019,1,2019-04-27,464503.9069,425480.8022,0.0917
601888,中国国旅,2019,4,2020-01-11,464212.237,477539.3022,-0.0279
601890,亚星锚链,2016,4,2017-04-25,5393.5128,5000.0,0.0787
601898,中煤能源,2016,1,2016-04-28,-133027.8889,-149812.7101,0.112
601898,中煤能源,2016,2,2016-07-12,30219.5294,-82763.3333,1.3651
601898,中煤能源,2016,3,2016-08-25,143283.703,27505.6413,4.2092
601898,中煤能源,2016,4,2017-01-21,180000.0,166349.8547,0.0821
601898,中煤能源,2017,2,2017-04-28,384066.9931,419128.4679,-0.0837
601898,中煤能源,2017,3,2017-10-11,346974.2305,367319.3844,-0.0554
601898,中煤能源,2017,4,2018-03-21,241442.6,331466.585,-0.2716
601898,中煤能源,2018,1,2018-04-28,369604.1176,350642.7273,0.0541
601898,中煤能源,2018,2,2018-07-21,398415.0,388732.0,0.0249
601898,中煤能源,2018,4,2019-01-31,360000.0,514666.8656,-0.3005
601898,中煤能源,2019,1,2019-04-24,540824.8387,495840.9524,0.0907
601898,中煤能源,2019,2,2019-08-24,621668.8889,514400.0,0.2085
601898,中煤能源,2019,3,2019-10-29,635617.1429,621668.8889,0.0224
601898,中煤能源,2019,4,2020-01-18,590000.0,664508.7179,-0.1121
601899,紫金矿业,2016,1,2016-04-30,239718.0993,230970.1328,0.0379
601899,紫金矿业,2016,2,2016-07-16,226203.0,247248.1818,-0.0851
601899,紫金矿业,2016,3,2016-08-27,195155.8846,231773.25,-0.158
601899,紫金矿业,2016,4,2017-03-25,183979.882,230465.1686,-0.2017
601899,紫金矿业,2017,1,2017-04-19,461699.1997,436750.6087,0.0571
601899,紫金矿业,2017,2,2017-07-21,503518.6318,478796.5795,0.0516
601899,紫金矿业,2017,3,2017-10-26,365163.3175,402080.4286,-0.0918
601899,紫金矿业,2017,4,2018-01-24,340362.7817,333507.893,0.0206
601899,紫金矿业,2018,1,2018-04-25,528115.1061,578605.9293,-0.0873
601899,紫金矿业,2018,2,2018-08-25,503353.6197,515279.2007,-0.0231
601899,紫金矿业,2018,3,2018-10-27,466283.5577,508163.4981,-0.0824
601899,紫金矿业,2018,4,2019-03-23,409377.363,462679.2799,-0.1152
601899,紫金矿业,2019,1,2019-04-30,484741.15,501208.4883,-0.0329
601899,紫金矿业,2019,2,2019-08-30,425470.4972,454724.1753,-0.0643
601899,紫金矿业,2019,4,2020-02-03,430000.0,440514.3427,-0.0239
601900,南方传媒,2016,1,2016-04-28,46700.0,44593.0,0.0472
601900,南方传媒,2017,1,2017-04-29,51150.8571,46853.1429,0.0917
601900,南方传媒,2017,3,2017-10-28,51967.3333,49524.6667,0.0493
601900,南方传媒,2017,4,2018-04-18,61142.3557,54700.0,0.1178
601900,南方传媒,2018,1,2018-04-27,70788.3333,65800.0,0.0758
601901,方正证券,2016,4,2017-03-21,257909.94,315500.0,-0.1825
601901,方正证券,2017,2,2017-08-25,174000.0,299200.0,-0.4184
601901,方正证券,2017,4,2018-03-21,145295.79,172874.129,-0.1595
601901,方正证券,2018,1,2018-04-28,147200.0,189338.332,-0.2226
601901,方正证券,2018,2,2018-08-21,172874.129,160037.0645,0.0802
601901,方正证券,2019,1,2019-04-30,201547.7088,151600.0,0.3295
601901,方正证券,2019,2,2019-08-10,214034.636,182817.318,0.1708
601901,方正证券,2019,3,2019-10-30,135900.0,159200.0,-0.1464
601901,方正证券,2019,4,2020-01-23,115700.0,135900.0,-0.1486
601908,京运通,2016,1,2016-04-27,45874.0345,41078.3636,0.1167
601908,京运通,2016,3,2016-10-28,45030.931,47016.2727,-0.0422
601908,京运通,2016,4,2017-04-28,25800.7454,41194.4761,-0.3737
601908,京运通,2017,2,2017-08-29,47484.4,64990.0,-0.2694
601908,京运通,2017,4,2018-01-27,41281.1926,42076.9231,-0.0189
601908,京运通,2018,1,2018-04-26,63533.3333,68600.0,-0.0739
601908,京运通,2018,2,2018-08-29,59300.0,67840.122,-0.1259
601908,京运通,2018,3,2018-10-31,62618.0,70050.0,-0.1061
601908,京运通,2018,4,2019-04-26,45204.662,60760.0,-0.256
601916,浙商银行,2019,4,2020-03-30,1292476.4,1324500.0,-0.0242
601918,新集能源,2016,2,2016-07-12,-9155.0,-58865.0,0.8445
601918,新集能源,2016,3,2016-10-29,17470.5,16361.5,0.0678
601918,新集能源,2016,4,2017-01-18,24530.26,21470.0,0.1425
601918,新集能源,2017,2,2017-08-25,47228.9231,85100.0,-0.445
601918,新集能源,2017,3,2017-10-31,21749.3333,44073.0,-0.5065
601918,新集能源,2017,4,2018-01-30,2102.34,21696.3333,-0.9031
601918,新集能源,2018,1,2018-04-27,86106.0,51876.6667,0.6598
601918,新集能源,2018,2,2018-08-18,125046.6236,137298.715,-0.0892
601918,新集能源,2018,4,2019-01-24,25180.82,124940.0,-0.7985
601918,新集能源,2019,1,2019-04-24,93049.9617,76858.8666,0.2107
601918,新集能源,2019,2,2019-08-24,104841.5,88416.6667,0.1858
601918,新集能源,2019,4,2020-01-22,59457.12,104841.5,-0.4329
601919,中远海控,2016,2,2016-04-29,-197407.8427,-30897.8815,-5.389
601919,中远海控,2016,3,2016-10-29,-655903.25,-411404.5714,-0.5943
601919,中远海控,2016,4,2017-01-26,-990000.0,-893126.8589,-0.1085
601919,中远海控,2017,1,2017-04-08,219602.2106,236942.8507,-0.0732
601919,中远海控,2017,2,2017-07-07,306573.2945,221391.2891,0.3848
601919,中远海控,2017,3,2017-10-11,348880.5349,399019.4333,-0.1257
601919,中远海控,2017,4,2018-01-31,270000.0,304192.6072,-0.1124
601919,中远海控,2018,1,2018-04-28,275905.519,350714.65,-0.2133
601919,中远海控,2018,2,2018-08-31,144451.9049,210338.604,-0.3132
601919,中远海控,2018,3,2018-10-31,98755.7461,142411.4725,-0.3065
601919,中远海控,2018,4,2019-01-31,119787.1142,93740.5833,0.2779
601919,中远海控,2019,1,2019-04-27,267840.0,179920.0,0.4887
601919,中远海控,2019,2,2019-08-31,359818.7143,98300.0,2.6604
601919,中远海控,2019,3,2019-10-31,514480.5714,374316.375,0.3745
601919,中远海控,2019,4,2020-01-23,676000.0,478709.8815,0.4121
601928,凤凰传媒,2016,1,2016-04-30,120870.7273,158310.0,-0.2365
601928,凤凰传媒,2016,4,2017-04-27,116979.9226,127464.0,-0.0823
601928,凤凰传媒,2017,4,2018-04-28,116592.2927,125420.0,-0.0704
601928,凤凰传媒,2018,3,2018-10-30,139444.0,124700.1,0.1182
601928,凤凰传媒,2018,4,2019-04-26,132489.5654,139037.2,-0.0471
601928,凤凰传媒,2019,4,2020-04-30,134361.8178,147392.7286,-0.0884
601929,吉视传媒,2016,3,2016-10-31,53469.3333,50552.0,0.0577
601929,吉视传媒,2017,1,2017-04-28,42080.0,58440.0,-0.2799
601929,吉视传媒,2017,4,2018-04-27,37541.5935,40035.0,-0.0623
601929,吉视传媒,2019,4,2020-04-27,10037.6646,8496.0,0.1815
601933,永辉超市,2016,1,2016-04-15,91962.8083,101890.1817,-0.0974
601933,永辉超市,2016,2,2016-08-26,102476.9136,96584.0525,0.061
601933,永辉超市,2016,4,2017-01-18,124233.26,108953.1471,0.1402
601933,永辉超市,2017,1,2017-04-11,159822.7414,155190.8031,0.0298
601933,永辉超市,2017,2,2017-07-12,180621.3632,171319.2604,0.0543
601933,永辉超市,2017,3,2017-10-31,185979.4242,178476.1648,0.042
601933,永辉超市,2017,4,2018-02-14,180166.62,186552.4579,-0.0342
601933,永辉超市,2018,1,2018-04-20,209641.5102,237330.9885,-0.1167
601933,永辉超市,2018,2,2018-07-14,177531.9795,204282.0561,-0.1309
601933,永辉超市,2018,3,2018-10-31,148146.4762,162111.4932,-0.0861
601933,永辉超市,2018,4,2019-04-26,148035.3302,162307.5421,-0.0879
601933,永辉超市,2019,2,2019-08-29,236734.3043,244772.6627,-0.0328
601933,永辉超市,2019,3,2019-10-30,225921.6848,235591.037,-0.041
601933,永辉超市,2019,4,2020-04-29,156372.753,212160.4123,-0.263
601939,建设银行,2019,2,2019-08-29,26877289.5522,27966634.212,-0.039
601949,中国出版,2017,4,2018-04-27,53065.2217,58320.0,-0.0901
601949,中国出版,2019,1,2019-04-30,68305.0,65610.0,0.0411
601949,中国出版,2019,2,2019-08-29,68490.0,60142.5,0.1388
601949,中国出版,2019,3,2019-10-30,68478.8636,63606.6667,0.0766
601949,中国出版,2019,4,2020-04-29,70277.1583,66547.75,0.056
601952,苏垦农发,2017,4,2018-01-12,55879.8922,57791.1364,-0.0331
601952,苏垦农发,2018,2,2018-08-16,63125.6812,66447.4286,-0.05
601952,苏垦农发,2018,4,2019-01-15,60354.9036,62429.0667,-0.0332
601952,苏垦农发,2019,3,2019-10-29,56615.2,62010.0,-0.087
601952,苏垦农发,2019,4,2020-01-14,58988.4436,56615.2,0.0419
601958,金钼股份,2016,1,2016-04-29,13381.6667,16470.6923,-0.1875
601958,金钼股份,2016,2,2016-08-30,3549.2,5821.0,-0.3903
601958,金钼股份,2016,3,2016-10-28,3630.7167,4116.2444,-0.118
601958,金钼股份,2016,4,2017-02-07,4997.7,3667.2857,0.3628
601958,金钼股份,2017,1,2017-04-25,15217.8,20000.0,-0.2391
601958,金钼股份,2017,2,2017-08-29,18820.0,15212.6667,0.2371
601958,金钼股份,2017,3,2017-10-28,23002.0769,18301.0,0.2569
601958,金钼股份,2017,4,2018-02-10,10814.84,12200.0,-0.1135
601958,金钼股份,2018,1,2018-04-21,26288.064,41945.857,-0.3733
601958,金钼股份,2018,2,2018-08-07,48773.3296,52093.5,-0.0637
601958,金钼股份,2018,3,2018-10-23,33723.989,36101.3648,-0.0659
601958,金钼股份,2018,4,2019-01-15,34500.0,34244.8571,0.0075
601958,金钼股份,2019,1,2019-04-23,48231.625,72100.0,-0.331
601958,金钼股份,2019,2,2019-07-10,54559.0,50340.75,0.0838
601958,金钼股份,2019,3,2019-10-25,58743.8875,56294.0642,0.0435
601958,金钼股份,2019,4,2020-01-15,56289.65,58579.5421,-0.0391
601965,中国汽研,2016,2,2016-08-06,37277.027,34525.062,0.0797
601965,中国汽研,2016,3,2016-10-22,39270.496,36664.1129,0.0711
601965,中国汽研,2016,4,2017-01-13,34184.2263,38206.9083,-0.1053
601965,中国汽研,2017,2,2017-07-13,42557.7273,40190.7143,0.0589
601965,中国汽研,2017,4,2018-02-03,36082.01,38700.0,-0.0676
601965,中国汽研,2018,3,2018-10-25,42821.6667,45300.0,-0.0547
601965,中国汽研,2018,4,2019-01-26,40185.76,40892.0183,-0.0173
601965,中国汽研,2019,4,2020-01-08,46568.81,47083.4855,-0.0109
601966,玲珑轮胎,2016,2,2016-08-24,95038.5,86115.5,0.1036
601966,玲珑轮胎,2016,3,2016-10-28,99500.0,92406.5,0.0768
601966,玲珑轮胎,2016,4,2017-04-25,101021.9445,106440.0,-0.0509
601966,玲珑轮胎,2017,2,2017-08-29,114089.8537,124577.5385,-0.0842
601966,玲珑轮胎,2017,3,2017-10-31,104230.2857,110185.0,-0.054
601966,玲珑轮胎,2017,4,2018-01-26,103469.2266,104912.75,-0.0138
601966,玲珑轮胎,2018,1,2018-04-27,124782.0,135935.5208,-0.0821
601966,玲珑轮胎,2018,2,2018-08-03,125909.32,120917.7333,0.0413
601966,玲珑轮胎,2018,4,2019-02-27,125832.3345,124540.8345,0.0104
601966,玲珑轮胎,2019,1,2019-04-26,144677.283,152923.5589,-0.0539
601966,玲珑轮胎,2019,3,2019-10-26,156098.8355,147109.1375,0.0611
601966,玲珑轮胎,2019,4,2020-04-14,166792.5823,160258.5185,0.0408
601969,海南矿业,2016,3,2016-10-21,-10442.3333,1133.0,-10.2165
601969,海南矿业,2016,4,2017-01-27,-25000.0,-9879.0,-1.5306
601975,ST长油,2018,4,2019-03-20,36025.2988,29029.31,0.241
601985,中国核电,2016,1,2016-04-29,385440.3222,428587.6333,-0.1007
601985,中国核电,2016,2,2016-08-25,394080.4143,385654.3,0.0218
601985,中国核电,2016,3,2016-10-28,383365.5,374848.25,0.0227
601985,中国核电,2016,4,2017-04-27,448867.3838,361600.0,0.2413
601985,中国核电,2017,2,2017-08-25,494712.7547,543135.5,-0.0892
601985,中国核电,2017,4,2018-02-02,449152.7456,491779.4536,-0.0867
601985,中国核电,2018,1,2018-04-20,565602.1206,579709.8138,-0.0243
601985,中国核电,2018,2,2018-08-24,537363.4667,549120.2022,-0.0214
601985,中国核电,2018,3,2018-10-26,513509.7692,539877.9412,-0.0488
601985,中国核电,2018,4,2019-01-12,475993.1834,504479.55,-0.0565
601985,中国核电,2019,1,2019-04-26,561719.8286,605656.6383,-0.0725
601985,中国核电,2019,2,2019-08-24,527284.3585,568110.0,-0.0719
601985,中国核电,2019,3,2019-10-30,502729.3903,520075.244,-0.0334
601985,中国核电,2019,4,2020-04-24,461255.885,500855.2109,-0.0791
601988,中国银行,2016,1,2016-04-27,17337430.302,16710916.9081,0.0375
601988,中国银行,2016,4,2017-04-01,16457800.0,17142306.8235,-0.0399
